file,aspect_ratio,circularity,solidity,extent,hull_ar,label,label_id
Is-Sagligi-Guvenligi_jpg.rf.gEJh4dym7914r6AFYe3U_aug_light.jpg,1.482,0.2361,0.7211,0.4542,1.482,helm,0
IS-SAGLIGI-VE-GUVENLIGI-BOLUMU-1-_png_jpg.rf.Zyi0JlSakxkNwmbEfGl6.jpg,0.6406,0.254,0.8201,0.727,0.6406,helm,0
IS-SAGLIGI-VE-GUVENLIGI-BOLUMU-1-_png_jpg.rf.Zyi0JlSakxkNwmbEfGl6_aug_dark.jpg,0.6406,0.2479,0.8194,0.7299,0.6406,helm,0
IS-SAGLIGI-VE-GUVENLIGI-BOLUMU-1-_png_jpg.rf.Zyi0JlSakxkNwmbEfGl6_aug_flip.jpg,0.6406,0.2541,0.8202,0.727,0.6406,helm,0
IS-SAGLIGI-VE-GUVENLIGI-BOLUMU-1-_png_jpg.rf.Zyi0JlSakxkNwmbEfGl6_aug_light.jpg,0.6406,0.2548,0.8204,0.7273,0.6406,helm,0
Is-Sagligi-ve-Guvenligi-Kursu_-Is-Guvenligi-Kursu_y_png_jpg.rf.wrrOjQUnfgxrliVnLOWt.jpg,0.8112,0.1516,0.5566,0.4425,0.8112,helm,0
Is-Sagligi-ve-Guvenligi-Kursu_-Is-Guvenligi-Kursu_y_png_jpg.rf.wrrOjQUnfgxrliVnLOWt_aug_dark.jpg,0.8115,0.152,0.5643,0.4466,0.8115,helm,0
Is-Sagligi-ve-Guvenligi-Kursu_-Is-Guvenligi-Kursu_y_png_jpg.rf.wrrOjQUnfgxrliVnLOWt_aug_flip.jpg,0.8112,0.1516,0.5579,0.4422,0.8112,helm,0
Is-Sagligi-ve-Guvenligi-Kursu_-Is-Guvenligi-Kursu_y_png_jpg.rf.wrrOjQUnfgxrliVnLOWt_aug_light.jpg,0.7857,0.1909,0.6045,0.5262,0.7857,helm,0
Is-Sagligi-ve-Guvenligi-Mesleki-Gelisim-General_jpg.rf.D7RAWxB7iFwaZ3HrIcXH.jpg,0.5953,0.1469,0.5808,0.4439,0.5953,helm,0
Is-Sagligi-ve-Guvenligi-Mesleki-Gelisim-General_jpg.rf.D7RAWxB7iFwaZ3HrIcXH_aug_dark.jpg,1.0,0.4541,0.9504,0.9475,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Mesleki-Gelisim-General_jpg.rf.D7RAWxB7iFwaZ3HrIcXH_aug_flip.jpg,0.5953,0.1437,0.5804,0.444,0.5953,helm,0
Is-Sagligi-ve-Guvenligi-Mesleki-Gelisim-General_jpg.rf.D7RAWxB7iFwaZ3HrIcXH_aug_light.jpg,0.5719,0.1348,0.5595,0.4399,0.5719,helm,0
Is-Sagligi-ve-Guvenligi-Norse-Grup-Sirketleri_jpg.rf.vOwBzKwiWKzVkJyjNpBi.jpg,1.0,0.3043,0.8621,0.8457,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Norse-Grup-Sirketleri_jpg.rf.vOwBzKwiWKzVkJyjNpBi_aug_dark.jpg,1.0,0.3038,0.8628,0.847,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Norse-Grup-Sirketleri_jpg.rf.vOwBzKwiWKzVkJyjNpBi_aug_flip.jpg,1.0,0.3043,0.8621,0.8457,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Norse-Grup-Sirketleri_jpg.rf.vOwBzKwiWKzVkJyjNpBi_aug_light.jpg,1.0,0.3025,0.8613,0.8447,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Politikasi-Neden-Onemlidir__yythkg_jpg.rf.aJAS50IYDFYKHsLtoXbC.jpg,1.0,0.1619,0.4219,0.3234,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Politikasi-Neden-Onemlidir__yythkg_jpg.rf.aJAS50IYDFYKHsLtoXbC_aug_dark.jpg,1.0,0.162,0.4223,0.3237,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Politikasi-Neden-Onemlidir__yythkg_jpg.rf.aJAS50IYDFYKHsLtoXbC_aug_flip.jpg,1.0,0.1619,0.4219,0.3234,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Politikasi-Neden-Onemlidir__yythkg_jpg.rf.aJAS50IYDFYKHsLtoXbC_aug_light.jpg,1.0,0.1612,0.4204,0.3223,1.0,helm,0
Is-Sagligi-ve-Guvenligi-Yillik-Plani-Borsa_yythkg_jpg.rf.4LoVwbUU24QHAhnusUVB.jpg,1.2903,0.191,0.7106,0.7073,1.2903,helm,0
Is-Sagligi-ve-Guvenligi-Yillik-Plani-Borsa_yythkg_jpg.rf.4LoVwbUU24QHAhnusUVB_aug_dark.jpg,1.2903,0.1906,0.7114,0.7083,1.2903,helm,0
Is-Sagligi-ve-Guvenligi-Yillik-Plani-Borsa_yythkg_jpg.rf.4LoVwbUU24QHAhnusUVB_aug_flip.jpg,1.2903,0.1909,0.7106,0.7073,1.2903,helm,0
Is-Sagligi-ve-Guvenligi-Yillik-Plani-Borsa_yythkg_jpg.rf.4LoVwbUU24QHAhnusUVB_aug_light.jpg,1.2903,0.1757,0.648,0.6449,1.2903,helm,0
Is-Sagligi-ve-Is-Guvenligi-Yasa-Tasarisi-A_jpg.rf.Jjc3gqkAfDDag5fPPdyf.jpg,1.0,0.055,0.573,0.5712,1.0,helm,0
Is-Sagligi-ve-Is-Guvenligi-Yasa-Tasarisi-A_jpg.rf.Jjc3gqkAfDDag5fPPdyf_aug_dark.jpg,1.0,0.056,0.5766,0.5748,1.0,helm,0
Is-Sagligi-ve-Is-Guvenligi-Yasa-Tasarisi-A_jpg.rf.Jjc3gqkAfDDag5fPPdyf_aug_flip.jpg,1.0,0.055,0.573,0.5712,1.0,helm,0
Is-Sagligi-ve-Is-Guvenligi-Yasa-Tasarisi-A_jpg.rf.Jjc3gqkAfDDag5fPPdyf_aug_light.jpg,1.0,0.055,0.573,0.5712,1.0,helm,0
Isci-Sagligi-Is-Guvenligi-Meclisi-is-cinayetleri-ra_jpg.rf.ldBx48QFv9BUF8GICqLr.jpg,1.0,0.4341,0.9499,0.947,1.0,helm,0
Isci-Sagligi-Is-Guvenligi-Meclisi-is-cinayetleri-ra_jpg.rf.ldBx48QFv9BUF8GICqLr_aug_dark.jpg,1.0,0.4203,0.9575,0.9545,1.0,helm,0
Isci-Sagligi-Is-Guvenligi-Meclisi-is-cinayetleri-ra_jpg.rf.ldBx48QFv9BUF8GICqLr_aug_flip.jpg,1.0,0.434,0.95,0.947,1.0,helm,0
Isci-Sagligi-Is-Guvenligi-Meclisi-is-cinayetleri-ra_jpg.rf.ldBx48QFv9BUF8GICqLr_aug_light.jpg,1.0,0.4351,0.9475,0.9446,1.0,helm,0
Isten-cikarilan-kepce-operatoru_-is-makinesi-ve-is__jpg.rf.R2bRgQaffb9Twh9NxG1S.jpg,1.0,0.6979,0.979,0.9759,1.0,helm,0
Isten-cikarilan-kepce-operatoru_-is-makinesi-ve-is__jpg.rf.R2bRgQaffb9Twh9NxG1S_aug_dark.jpg,1.0,0.7407,0.9921,0.989,1.0,helm,0
Isten-cikarilan-kepce-operatoru_-is-makinesi-ve-is__jpg.rf.R2bRgQaffb9Twh9NxG1S_aug_flip.jpg,1.0,0.6979,0.979,0.976,1.0,helm,0
Isten-cikarilan-kepce-operatoru_-is-makinesi-ve-is__jpg.rf.R2bRgQaffb9Twh9NxG1S_aug_light.jpg,1.0,0.6929,0.9763,0.9732,1.0,helm,0
Isyerlerinde-Is-Sagligi-ve-Guvenligi-Yonetimi-Nasil_yythkg_jpg.rf.Lu6BobDtYpbxam9CQCLC.jpg,1.0,0.122,0.6608,0.6587,1.0,helm,0
Isyerlerinde-Is-Sagligi-ve-Guvenligi-Yonetimi-Nasil_yythkg_jpg.rf.Lu6BobDtYpbxam9CQCLC_aug_dark.jpg,1.0,0.1147,0.6756,0.6735,1.0,helm,0
Isyerlerinde-Is-Sagligi-ve-Guvenligi-Yonetimi-Nasil_yythkg_jpg.rf.Lu6BobDtYpbxam9CQCLC_aug_flip.jpg,1.0,0.1217,0.6606,0.6585,1.0,helm,0
Isyerlerinde-Is-Sagligi-ve-Guvenligi-Yonetimi-Nasil_yythkg_jpg.rf.Lu6BobDtYpbxam9CQCLC_aug_light.jpg,1.0,0.1382,0.6439,0.6419,1.0,helm,0
Isyerlerinde-Is-Sagligi-ve-Guvenligi-Yonetimi-Nasil_yythkg_jpg.rf.Z9EVLif5GJpdAAhiQYGj.jpg,1.0,0.1236,0.6622,0.6601,1.0,helm,0
Isyerlerinde-Is-Sagligi-ve-Guvenligi-Yonetimi-Nasil_yythkg_jpg.rf.Z9EVLif5GJpdAAhiQYGj_aug_dark.jpg,1.0,0.1148,0.6766,0.6745,1.0,helm,0
Isyerlerinde-Is-Sagligi-ve-Guvenligi-Yonetimi-Nasil_yythkg_jpg.rf.Z9EVLif5GJpdAAhiQYGj_aug_flip.jpg,1.0,0.1226,0.6574,0.6553,1.0,helm,0
Isyerlerinde-Is-Sagligi-ve-Guvenligi-Yonetimi-Nasil_yythkg_jpg.rf.Z9EVLif5GJpdAAhiQYGj_aug_light.jpg,1.0,0.1415,0.6453,0.6433,1.0,helm,0
Itfaiyeci-Kaski-Bareti-Fiyatlari_-Ozellikleri-ve-Yorumlari_yythkg_jpeg_jpg.rf.XHe3yfFWcwj1gUflTCyX.jpg,1.0667,0.1739,0.6557,0.4626,1.0667,helm,0
Itfaiyeci-Kaski-Bareti-Fiyatlari_-Ozellikleri-ve-Yorumlari_yythkg_jpeg_jpg.rf.XHe3yfFWcwj1gUflTCyX_aug_dark.jpg,1.0649,0.1733,0.6561,0.4635,1.0649,helm,0
Itfaiyeci-Kaski-Bareti-Fiyatlari_-Ozellikleri-ve-Yorumlari_yythkg_jpeg_jpg.rf.XHe3yfFWcwj1gUflTCyX_aug_flip.jpg,1.0667,0.1739,0.6557,0.4627,1.0667,helm,0
Itfaiyeci-Kaski-Bareti-Fiyatlari_-Ozellikleri-ve-Yorumlari_yythkg_jpeg_jpg.rf.XHe3yfFWcwj1gUflTCyX_aug_light.jpg,1.0642,0.1639,0.6337,0.4507,1.0642,helm,0
Izmir-ISG-Is-Sagligi-ve-Guvenligi-Uzmani-H_jpg.rf.5TQ6FMgWORBap1duK35U.jpg,0.7297,0.1436,0.5556,0.4942,0.7297,helm,0
Izmir-ISG-Is-Sagligi-ve-Guvenligi-Uzmani-H_jpg.rf.5TQ6FMgWORBap1duK35U_aug_dark.jpg,0.7391,0.142,0.56,0.4966,0.7391,helm,0
Izmir-ISG-Is-Sagligi-ve-Guvenligi-Uzmani-H_jpg.rf.5TQ6FMgWORBap1duK35U_aug_flip.jpg,0.7297,0.1435,0.5555,0.4941,0.7297,helm,0
Izmir-ISG-Is-Sagligi-ve-Guvenligi-Uzmani-H_jpg.rf.5TQ6FMgWORBap1duK35U_aug_light.jpg,0.7281,0.1417,0.5498,0.4888,0.7281,helm,0
Kafa-Koruyucular-Baretler-Sinerji-Is-Kiyafetler-1-_jpg.rf.ipVlfpTx9lzeUOPjUZGW.jpg,1.0,0.07,0.6378,0.6205,1.0,helm,0
Kafa-Koruyucular-Baretler-Sinerji-Is-Kiyafetler-1-_jpg.rf.ipVlfpTx9lzeUOPjUZGW_aug_dark.jpg,1.0,0.0696,0.6328,0.6155,1.0,helm,0
Kafa-Koruyucular-Baretler-Sinerji-Is-Kiyafetler-1-_jpg.rf.ipVlfpTx9lzeUOPjUZGW_aug_flip.jpg,1.0,0.07,0.6378,0.6204,1.0,helm,0
Kafa-Koruyucular-Baretler-Sinerji-Is-Kiyafetler-1-_jpg.rf.ipVlfpTx9lzeUOPjUZGW_aug_light.jpg,1.0,0.0659,0.6257,0.6082,1.0,helm,0
Kafa-Koruyucular-Baretler-Sinerji-Is-Kiyafetler_jpg.rf.E4qXsNq1rUBViWiyfqHa.jpg,1.0,0.0942,0.5106,0.3291,1.0,helm,0
Kafa-Koruyucular-Baretler-Sinerji-Is-Kiyafetler_jpg.rf.E4qXsNq1rUBViWiyfqHa_aug_dark.jpg,1.0,0.0961,0.5133,0.3308,1.0,helm,0
Kafa-Koruyucular-Baretler-Sinerji-Is-Kiyafetler_jpg.rf.E4qXsNq1rUBViWiyfqHa_aug_flip.jpg,1.0,0.0942,0.5106,0.3291,1.0,helm,0
Kafa-Koruyucular-Baretler-Sinerji-Is-Kiyafetler_jpg.rf.E4qXsNq1rUBViWiyfqHa_aug_light.jpg,1.0,0.0955,0.5161,0.3324,1.0,helm,0
Kardelen-Is-Elbiseleri_-Is-Ayakkabilari-_-Kardelentekstil-_jpg.rf.eBXy8yPlVdMp36yctFA6.jpg,0.9766,0.368,0.8117,0.6772,0.9766,helm,0
Kardelen-Is-Elbiseleri_-Is-Ayakkabilari-_-Kardelentekstil-_jpg.rf.eBXy8yPlVdMp36yctFA6_aug_dark.jpg,0.9766,0.3664,0.8145,0.6826,0.9766,helm,0
Kardelen-Is-Elbiseleri_-Is-Ayakkabilari-_-Kardelentekstil-_jpg.rf.eBXy8yPlVdMp36yctFA6_aug_flip.jpg,0.9766,0.368,0.8117,0.6772,0.9766,helm,0
Kardelen-Is-Elbiseleri_-Is-Ayakkabilari-_-Kardelentekstil-_jpg.rf.eBXy8yPlVdMp36yctFA6_aug_light.jpg,0.9766,0.368,0.8117,0.6772,0.9766,helm,0
Kask-koruyucu-baslik-Zenith-Combo-seffaf-siperi___jpg.rf.GtOgZKFcSRb9rLURU0YG.jpg,0.9723,0.649,0.8999,0.6462,0.9723,helm,0
Kask-koruyucu-baslik-Zenith-Combo-seffaf-siperi___jpg.rf.GtOgZKFcSRb9rLURU0YG_aug_dark.jpg,0.9723,0.6491,0.9,0.6464,0.9723,helm,0
Kask-koruyucu-baslik-Zenith-Combo-seffaf-siperi___jpg.rf.GtOgZKFcSRb9rLURU0YG_aug_flip.jpg,0.9723,0.649,0.8999,0.6462,0.9723,helm,0
Kask-koruyucu-baslik-Zenith-Combo-seffaf-siperi___jpg.rf.GtOgZKFcSRb9rLURU0YG_aug_light.jpg,0.9739,0.6063,0.8876,0.6218,0.9739,helm,0
Kask-takmayan-isci-tazminatsiz-atilacak-Is-Yasam_jpg.rf.FFMwft1tMcOqTxVVomRb.jpg,0.4484,0.3731,0.8383,0.6428,0.4484,helm,0
Kask-takmayan-isci-tazminatsiz-atilacak-Is-Yasam_jpg.rf.FFMwft1tMcOqTxVVomRb_aug_dark.jpg,0.4484,0.3722,0.839,0.6433,0.4484,helm,0
Kask-takmayan-isci-tazminatsiz-atilacak-Is-Yasam_jpg.rf.FFMwft1tMcOqTxVVomRb_aug_flip.jpg,0.4484,0.3731,0.8383,0.6428,0.4484,helm,0
Kask-takmayan-isci-tazminatsiz-atilacak-Is-Yasam_jpg.rf.FFMwft1tMcOqTxVVomRb_aug_light.jpg,0.4484,0.3774,0.8216,0.6253,0.4484,helm,0
Kask-Vikipedi_jpg.rf.9xWFhosbvX7kGUXudsov.jpg,1.2476,0.2237,0.8444,0.8198,1.2476,helm,0
Kask-Vikipedi_jpg.rf.9xWFhosbvX7kGUXudsov_aug_dark.jpg,1.2476,0.2233,0.8495,0.8256,1.2476,helm,0
Kask-Vikipedi_jpg.rf.9xWFhosbvX7kGUXudsov_aug_flip.jpg,1.2476,0.2236,0.8444,0.8198,1.2476,helm,0
Kask-Vikipedi_jpg.rf.9xWFhosbvX7kGUXudsov_aug_light.jpg,1.2476,0.2236,0.8444,0.8198,1.2476,helm,0
KASKI-Kayseri-Buyuksehir-Belediyesi-Su-ve-Kanaliz_jpeg_jpg.rf.NtXZ4pSRJDpmBnzCMd7H.jpg,1.0,0.1045,0.8,0.7975,1.0,helm,0
KASKI-Kayseri-Buyuksehir-Belediyesi-Su-ve-Kanaliz_jpeg_jpg.rf.NtXZ4pSRJDpmBnzCMd7H_aug_dark.jpg,1.0,0.1051,0.7997,0.7972,1.0,helm,0
KASKI-Kayseri-Buyuksehir-Belediyesi-Su-ve-Kanaliz_jpeg_jpg.rf.NtXZ4pSRJDpmBnzCMd7H_aug_flip.jpg,1.0,0.1045,0.8,0.7975,1.0,helm,0
KASKI-Kayseri-Buyuksehir-Belediyesi-Su-ve-Kanaliz_jpeg_jpg.rf.NtXZ4pSRJDpmBnzCMd7H_aug_light.jpg,1.0,0.0957,0.7864,0.7839,1.0,helm,0
KASKI-Kayseri-Buyuksehir-Belediyesi-Su-ve-Kanaliz_jpeg_jpg.rf.PwuumHLLQ48C2DLx5jj3.jpg,1.0,0.1196,0.8019,0.791,1.0,helm,0
KASKI-Kayseri-Buyuksehir-Belediyesi-Su-ve-Kanaliz_jpeg_jpg.rf.PwuumHLLQ48C2DLx5jj3_aug_dark.jpg,1.0,0.1196,0.8018,0.7909,1.0,helm,0
KASKI-Kayseri-Buyuksehir-Belediyesi-Su-ve-Kanaliz_jpeg_jpg.rf.PwuumHLLQ48C2DLx5jj3_aug_flip.jpg,1.0,0.1196,0.8018,0.7909,1.0,helm,0
KASKI-Kayseri-Buyuksehir-Belediyesi-Su-ve-Kanaliz_jpeg_jpg.rf.PwuumHLLQ48C2DLx5jj3_aug_light.jpg,1.0,0.1142,0.7935,0.7815,1.0,helm,0
KAYA-SAFETY-VERTIK-ENDUSTRIYEL-KASK-Ege-Pro_yythk_jpg.rf.9VxOHxj1gRHGOEmgyx4O.jpg,1.1135,0.4472,0.7521,0.4325,1.1135,helm,0
KAYA-SAFETY-VERTIK-ENDUSTRIYEL-KASK-Ege-Pro_yythk_jpg.rf.9VxOHxj1gRHGOEmgyx4O_aug_dark.jpg,1.1187,0.445,0.7506,0.4315,1.1187,helm,0
KAYA-SAFETY-VERTIK-ENDUSTRIYEL-KASK-Ege-Pro_yythk_jpg.rf.9VxOHxj1gRHGOEmgyx4O_aug_flip.jpg,1.1135,0.4472,0.7522,0.4325,1.1135,helm,0
KAYA-SAFETY-VERTIK-ENDUSTRIYEL-KASK-Ege-Pro_yythk_jpg.rf.9VxOHxj1gRHGOEmgyx4O_aug_light.jpg,1.095,0.3271,0.7217,0.4162,1.095,helm,0
Mart-ayinda-118-isci-is-cinayetlerine-kurban-gitti__jpg.rf.76riDW4rbbVeyXlKaFwJ.jpg,0.8586,0.171,0.5157,0.2804,0.8586,helm,0
Mart-ayinda-118-isci-is-cinayetlerine-kurban-gitti__jpg.rf.76riDW4rbbVeyXlKaFwJ_aug_dark.jpg,0.6774,0.209,0.5858,0.3587,0.6774,helm,0
Mart-ayinda-118-isci-is-cinayetlerine-kurban-gitti__jpg.rf.76riDW4rbbVeyXlKaFwJ_aug_flip.jpg,0.8586,0.1707,0.5153,0.2802,0.8586,helm,0
Mart-ayinda-118-isci-is-cinayetlerine-kurban-gitti__jpg.rf.76riDW4rbbVeyXlKaFwJ_aug_light.jpg,0.8586,0.1707,0.5155,0.2803,0.8586,helm,0
Mart-ayinda-118-isci-is-cinayetlerine-kurban-gitti__jpg.rf.t8bZOj2oUsADcrSoGqu8.jpg,1.4743,0.2121,0.5858,0.3564,1.4743,helm,0
Mart-ayinda-118-isci-is-cinayetlerine-kurban-gitti__jpg.rf.t8bZOj2oUsADcrSoGqu8_aug_dark.jpg,1.4779,0.2155,0.5904,0.3596,1.4779,helm,0
Mart-ayinda-118-isci-is-cinayetlerine-kurban-gitti__jpg.rf.t8bZOj2oUsADcrSoGqu8_aug_flip.jpg,1.4743,0.2119,0.5858,0.3564,1.4743,helm,0
Mart-ayinda-118-isci-is-cinayetlerine-kurban-gitti__jpg.rf.t8bZOj2oUsADcrSoGqu8_aug_light.jpg,1.4743,0.2119,0.5858,0.3564,1.4743,helm,0
Muradiye-Is-Guvenligi-Kursu_png_jpg.rf.RvaNjMFcL8ixlynEpMrj.jpg,0.7437,0.2546,0.6819,0.495,0.7437,helm,0
Muradiye-Is-Guvenligi-Kursu_png_jpg.rf.RvaNjMFcL8ixlynEpMrj_aug_dark.jpg,0.7423,0.2435,0.6832,0.4993,0.7423,helm,0
Muradiye-Is-Guvenligi-Kursu_png_jpg.rf.RvaNjMFcL8ixlynEpMrj_aug_flip.jpg,0.7437,0.2545,0.682,0.495,0.7437,helm,0
Muradiye-Is-Guvenligi-Kursu_png_jpg.rf.RvaNjMFcL8ixlynEpMrj_aug_light.jpg,0.7437,0.2545,0.682,0.495,0.7437,helm,0
Nesnelerin-internetiyle-is-kazalarini-onleyen-sistem-TEKNO_jpg.rf.JyXnNFY3aNxakOpBnoHm.jpg,1.0,0.1595,0.7511,0.7309,1.0,helm,0
Nesnelerin-internetiyle-is-kazalarini-onleyen-sistem-TEKNO_jpg.rf.JyXnNFY3aNxakOpBnoHm_aug_dark.jpg,1.0,0.167,0.764,0.7532,1.0,helm,0
Nesnelerin-internetiyle-is-kazalarini-onleyen-sistem-TEKNO_jpg.rf.JyXnNFY3aNxakOpBnoHm_aug_flip.jpg,1.0,0.1596,0.7511,0.7308,1.0,helm,0
Nesnelerin-internetiyle-is-kazalarini-onleyen-sistem-TEKNO_jpg.rf.JyXnNFY3aNxakOpBnoHm_aug_light.jpg,1.0,0.1781,0.738,0.7122,1.0,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-1-_jpg.rf.pCs7fNOflQzrWjfh90QM.jpg,0.9107,0.667,0.921,0.789,0.9107,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-1-_jpg.rf.pCs7fNOflQzrWjfh90QM_aug_dark.jpg,0.9107,0.667,0.921,0.789,0.9107,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-1-_jpg.rf.pCs7fNOflQzrWjfh90QM_aug_flip.jpg,0.9107,0.667,0.921,0.789,0.9107,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-1-_jpg.rf.pCs7fNOflQzrWjfh90QM_aug_light.jpg,0.9159,0.6076,0.9071,0.7861,0.9159,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-10-_jpg.rf.pRJ4fsCFCKkX0lXMQ4bf.jpg,1.1026,0.3671,0.7124,0.453,1.1026,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-10-_jpg.rf.pRJ4fsCFCKkX0lXMQ4bf_aug_dark.jpg,1.1004,0.3669,0.7123,0.4521,1.1004,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-10-_jpg.rf.pRJ4fsCFCKkX0lXMQ4bf_aug_flip.jpg,1.1004,0.3669,0.7124,0.4521,1.1004,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-10-_jpg.rf.pRJ4fsCFCKkX0lXMQ4bf_aug_light.jpg,0.9734,0.4185,0.7603,0.4878,0.9734,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-5-_jpg.rf.u74c4nm8IkxSGlm6UFcA.jpg,0.61,0.3103,0.6943,0.4146,0.61,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-5-_jpg.rf.u74c4nm8IkxSGlm6UFcA_aug_dark.jpg,0.6,0.1966,0.7192,0.524,0.6,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-5-_jpg.rf.u74c4nm8IkxSGlm6UFcA_aug_flip.jpg,0.61,0.3103,0.6942,0.4146,0.61,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU_-5-_jpg.rf.u74c4nm8IkxSGlm6UFcA_aug_light.jpg,0.8372,0.6258,0.9359,0.7441,0.8372,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU__jpg.rf.AOphtWWqlGB5ZClz7wip.jpg,0.61,0.3089,0.6933,0.414,0.61,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU__jpg.rf.AOphtWWqlGB5ZClz7wip_aug_dark.jpg,0.6014,0.1964,0.7184,0.5242,0.6014,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU__jpg.rf.AOphtWWqlGB5ZClz7wip_aug_flip.jpg,0.6115,0.3096,0.6942,0.415,0.6115,helm,0
Opsmen-Earmor-M30H-Is-Guvenligi-Kaski-BARET-UYUMLU__jpg.rf.AOphtWWqlGB5ZClz7wip_aug_light.jpg,0.8372,0.6242,0.9354,0.7436,0.8372,helm,0
PEGASO-Kask-Pirisafe-_-Is-Guvenligi-Dogustan_yyth_png_jpg.rf.JK9eq1QZ71vLwzEB7MGr.jpg,1.0411,0.6137,0.9264,0.6153,1.0411,helm,0
PEGASO-Kask-Pirisafe-_-Is-Guvenligi-Dogustan_yyth_png_jpg.rf.JK9eq1QZ71vLwzEB7MGr_aug_dark.jpg,1.0409,0.6112,0.9237,0.6135,1.0409,helm,0
PEGASO-Kask-Pirisafe-_-Is-Guvenligi-Dogustan_yyth_png_jpg.rf.JK9eq1QZ71vLwzEB7MGr_aug_flip.jpg,1.0411,0.6142,0.9264,0.6153,1.0411,helm,0
PEGASO-Kask-Pirisafe-_-Is-Guvenligi-Dogustan_yyth_png_jpg.rf.JK9eq1QZ71vLwzEB7MGr_aug_light.jpg,1.022,0.3766,0.8627,0.5582,1.022,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.bpK0J1vqyEXuIx6IuSnr.jpg,1.0,0.2463,0.7456,0.709,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.bpK0J1vqyEXuIx6IuSnr_aug_dark.jpg,1.0,0.254,0.7516,0.7171,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.bpK0J1vqyEXuIx6IuSnr_aug_flip.jpg,1.0,0.2462,0.7456,0.709,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.bpK0J1vqyEXuIx6IuSnr_aug_light.jpg,1.0,0.2451,0.7402,0.7024,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.LLr5ClHhbXqSzdRUpDBo.jpg,1.0,0.3016,0.7707,0.7117,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.LLr5ClHhbXqSzdRUpDBo_aug_dark.jpg,1.0,0.3072,0.7752,0.7179,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.LLr5ClHhbXqSzdRUpDBo_aug_flip.jpg,1.0,0.2993,0.7693,0.7097,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.LLr5ClHhbXqSzdRUpDBo_aug_light.jpg,1.0,0.3011,0.7653,0.7049,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.znOsptafkW4zMZpKuGSN.jpg,1.0,0.3008,0.7701,0.7106,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.znOsptafkW4zMZpKuGSN_aug_dark.jpg,1.0,0.3083,0.7757,0.7184,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.znOsptafkW4zMZpKuGSN_aug_flip.jpg,1.0,0.3008,0.7701,0.7106,1.0,helm,0
Pembe-4-6-Nokta-Santiye-Guvenligi-Is-Kaski-2-1-_jpg.rf.znOsptafkW4zMZpKuGSN_aug_light.jpg,1.0,0.2996,0.7642,0.7036,1.0,helm,0
